pod,timestamp,value
frontend,1732914548,1.597329
frontend,1732914568,1.597329
frontend,1732914588,1.597329
frontend,1732914608,5.341803
frontend,1732914628,5.341803
frontend,1732914648,5.341803
frontend,1732914668,9.041412
frontend,1732914688,9.041412
frontend,1732914708,9.041412
frontend,1732914728,12.811571
frontend,1732914748,12.811571
frontend,1732914768,12.811571
frontend,1732914788,16.576896
frontend,1732914808,16.576896
frontend,1732914828,16.576896
frontend,1732914848,20.210583
frontend,1732914868,20.210583
frontend,1732914888,20.210583
frontend,1732914908,20.210583
frontend,1732914928,22.59036
frontend,1732914948,22.59036
frontend,1732914968,26.191414
frontend,1732914988,26.191414
frontend,1732915008,26.191414
frontend,1732915028,29.158334
frontend,1732915048,29.158334
frontend,1732915068,29.158334
frontend,1732915088,29.158334
frontend,1732915108,33.266868
frontend,1732915128,33.266868
frontend,1732915148,36.523938
frontend,1732915168,36.523938
frontend,1732915188,36.523938
frontend,1732915208,40.604976
frontend,1732915228,40.604976
frontend,1732915248,40.604976
frontend,1732915268,44.874345
frontend,1732915288,44.874345
frontend,1732915308,44.874345
frontend,1732915328,48.859584
frontend,1732915348,48.859584
frontend,1732915368,48.859584
frontend,1732915388,52.192544
frontend,1732915408,52.192544
frontend,1732915428,52.192544
frontend,1732915448,55.726025
frontend,1732915468,55.726025
frontend,1732915488,55.726025
frontend,1732915508,59.251445
frontend,1732915528,59.251445
frontend,1732915548,59.251445
frontend,1732915568,63.159201
frontend,1732915588,63.159201
frontend,1732915608,63.159201
frontend,1732915628,68.085878
frontend,1732915648,68.085878
frontend,1732915668,68.085878
frontend,1732915688,68.085878
frontend,1732915708,68.935409
frontend,1732915728,68.935409
frontend,1732915748,73.520544
frontend,1732915768,73.520544
frontend,1732915788,73.520544
frontend,1732915808,76.889877
frontend,1732915828,76.889877
frontend,1732915848,76.889877
frontend,1732915868,77.837404
frontend,1732915888,77.837404
frontend,1732915908,77.837404
frontend,1732915928,78.232518
frontend,1732915948,78.232518
frontend,1732915968,78.232518
frontend,1732915988,78.65143
frontend,1732916008,78.65143
frontend,1732916028,78.65143
frontend,1732916048,79.183094
frontend,1732916068,79.183094
frontend,1732916088,79.183094
frontend,1732916108,79.690756
frontend,1732916128,79.690756
frontend,1732916148,79.690756
frontend,1732916168,79.690756
frontend,1732916188,80.163548
frontend,1732916208,80.163548
frontend,1732916228,80.163548
frontend,1732916248,80.163548
frontend,1732916268,80.163548
frontend,1732916288,80.163548
frontend,1732916308,80.163548
frontend,1732916328,80.163548
frontend,1732916348,80.163548
frontend,1732916368,80.163548
frontend,1732916388,80.163548
frontend,1732916408,80.163548
frontend,1732916428,80.163548
frontend,1732916448,80.163548
frontend,1732916468,80.163548
productcatalogservice,1732919768,2.882478
productcatalogservice,1732919788,2.882478
productcatalogservice,1732919808,2.882478
productcatalogservice,1732919828,6.144241
productcatalogservice,1732919848,6.144241
productcatalogservice,1732919868,6.144241
productcatalogservice,1732919888,9.28398
productcatalogservice,1732919908,9.28398
productcatalogservice,1732919928,9.28398
productcatalogservice,1732919948,12.563452
productcatalogservice,1732919968,12.563452
productcatalogservice,1732919988,12.563452
productcatalogservice,1732920008,16.065916
productcatalogservice,1732920028,16.065916
productcatalogservice,1732920048,16.065916
productcatalogservice,1732920068,20.409414
productcatalogservice,1732920088,20.409414
productcatalogservice,1732920108,20.409414
productcatalogservice,1732920128,22.589859
productcatalogservice,1732920148,22.589859
productcatalogservice,1732920168,22.589859
productcatalogservice,1732920188,25.768835
productcatalogservice,1732920208,25.768835
productcatalogservice,1732920228,25.768835
productcatalogservice,1732920248,29.364256
productcatalogservice,1732920268,29.364256
productcatalogservice,1732920288,29.364256
productcatalogservice,1732920308,32.513764
productcatalogservice,1732920328,32.513764
productcatalogservice,1732920348,32.513764
productcatalogservice,1732920368,35.740762
productcatalogservice,1732920388,35.740762
productcatalogservice,1732920408,35.740762
productcatalogservice,1732920428,38.836684
productcatalogservice,1732920448,38.836684
productcatalogservice,1732920468,38.836684
productcatalogservice,1732920488,43.202873
productcatalogservice,1732920508,43.202873
productcatalogservice,1732920528,43.202873
productcatalogservice,1732920548,44.412257
productcatalogservice,1732920568,44.412257
productcatalogservice,1732920588,44.412257
productcatalogservice,1732920608,45.314743
productcatalogservice,1732920628,45.314743
productcatalogservice,1732920648,45.314743
productcatalogservice,1732920668,45.91671
productcatalogservice,1732920688,45.91671
productcatalogservice,1732920708,45.91671
productcatalogservice,1732920728,45.91671
productcatalogservice,1732920748,47.777731
productcatalogservice,1732920768,47.777731
productcatalogservice,1732920788,47.777731
productcatalogservice,1732920808,47.777731
productcatalogservice,1732920828,47.777731
productcatalogservice,1732920848,47.777731
productcatalogservice,1732920868,47.777731
productcatalogservice,1732920888,47.777731
productcatalogservice,1732920908,47.777731
productcatalogservice,1732920928,47.777731
productcatalogservice,1732920948,47.777731
productcatalogservice,1732920968,47.777731
productcatalogservice,1732920988,47.777731
productcatalogservice,1732921008,47.777731
productcatalogservice,1732921028,47.777731
frontend,1732914548,1.303614
frontend,1732914568,1.303614
frontend,1732914588,1.303614
frontend,1732914608,3.454111
frontend,1732914628,3.454111
frontend,1732914648,3.454111
frontend,1732914668,8.579723
frontend,1732914688,8.579723
frontend,1732914708,8.579723
frontend,1732914728,13.479533
frontend,1732914748,13.479533
frontend,1732914768,13.479533
frontend,1732914788,17.09703
frontend,1732914808,17.09703
frontend,1732914828,17.09703
frontend,1732914848,20.355977
frontend,1732914868,20.355977
frontend,1732914888,20.355977
frontend,1732914908,23.816854
frontend,1732914928,23.816854
frontend,1732914948,23.816854
frontend,1732914968,27.174849
frontend,1732914988,27.174849
frontend,1732915008,27.174849
frontend,1732915028,30.406928
frontend,1732915048,30.406928
frontend,1732915068,30.406928
frontend,1732915088,33.802107
frontend,1732915108,33.802107
frontend,1732915128,33.802107
frontend,1732915148,37.5888
frontend,1732915168,37.5888
frontend,1732915188,37.5888
frontend,1732915208,41.393035
frontend,1732915228,41.393035
frontend,1732915248,41.393035
frontend,1732915268,45.865329
frontend,1732915288,45.865329
frontend,1732915308,45.865329
frontend,1732915328,50.354699
frontend,1732915348,50.354699
frontend,1732915368,50.354699
frontend,1732915388,50.354699
frontend,1732915408,53.832937
frontend,1732915428,53.832937
frontend,1732915448,56.795299
frontend,1732915468,56.795299
frontend,1732915488,56.795299
frontend,1732915508,60.214636
frontend,1732915528,60.214636
frontend,1732915548,60.214636
frontend,1732915568,63.814318
frontend,1732915588,63.814318
frontend,1732915608,63.814318
frontend,1732915628,68.425589
frontend,1732915648,68.425589
frontend,1732915668,68.425589
frontend,1732915688,68.425589
frontend,1732915708,69.298864
frontend,1732915728,69.298864
frontend,1732915748,71.582001
frontend,1732915768,71.582001
frontend,1732915788,71.582001
frontend,1732915808,76.155034
frontend,1732915828,76.155034
frontend,1732915848,76.155034
frontend,1732915868,76.926165
frontend,1732915888,76.926165
frontend,1732915908,76.926165
frontend,1732915928,77.261994
frontend,1732915948,77.261994
frontend,1732915968,77.261994
frontend,1732915988,77.664035
frontend,1732916008,77.664035
frontend,1732916028,77.664035
frontend,1732916048,77.664035
frontend,1732916068,78.07221
frontend,1732916088,78.07221
frontend,1732916108,78.565091
frontend,1732916128,78.565091
frontend,1732916148,78.565091
frontend,1732916168,78.565091
frontend,1732916188,79.133107
frontend,1732916208,79.133107
frontend,1732916228,79.133107
frontend,1732916248,79.133107
frontend,1732916268,79.133107
frontend,1732916288,79.133107
frontend,1732916308,79.133107
frontend,1732916328,79.133107
frontend,1732916348,79.133107
frontend,1732916368,79.133107
frontend,1732916388,79.133107
frontend,1732916408,79.133107
frontend,1732916428,79.133107
frontend,1732916448,79.133107
frontend,1732916468,79.133107
productcatalogservice,1732919468,6.261971
productcatalogservice,1732919488,6.261971
productcatalogservice,1732919508,6.261971
productcatalogservice,1732919528,11.185596
productcatalogservice,1732919548,11.185596
productcatalogservice,1732919568,11.185596
productcatalogservice,1732919588,14.256724
productcatalogservice,1732919608,14.256724
productcatalogservice,1732919628,14.256724
productcatalogservice,1732919648,18.375081
productcatalogservice,1732919668,18.375081
productcatalogservice,1732919688,18.375081
productcatalogservice,1732919708,22.925605
productcatalogservice,1732919728,22.925605
productcatalogservice,1732919748,22.925605
productcatalogservice,1732919768,25.772752
productcatalogservice,1732919788,25.772752
productcatalogservice,1732919808,25.772752
productcatalogservice,1732919828,29.083564
productcatalogservice,1732919848,29.083564
productcatalogservice,1732919868,29.083564
productcatalogservice,1732919888,31.698894
productcatalogservice,1732919908,31.698894
productcatalogservice,1732919928,31.698894
productcatalogservice,1732919948,34.603914
productcatalogservice,1732919968,34.603914
productcatalogservice,1732919988,34.603914
productcatalogservice,1732920008,38.374284
productcatalogservice,1732920028,38.374284
productcatalogservice,1732920048,38.374284
productcatalogservice,1732920068,42.102602
productcatalogservice,1732920088,42.102602
productcatalogservice,1732920108,42.102602
productcatalogservice,1732920128,44.76783
productcatalogservice,1732920148,44.76783
productcatalogservice,1732920168,44.76783
productcatalogservice,1732920188,47.068997
productcatalogservice,1732920208,47.068997
productcatalogservice,1732920228,47.068997
productcatalogservice,1732920248,50.588104
productcatalogservice,1732920268,50.588104
productcatalogservice,1732920288,50.588104
productcatalogservice,1732920308,53.797014
productcatalogservice,1732920328,53.797014
productcatalogservice,1732920348,53.797014
productcatalogservice,1732920368,55.949566
productcatalogservice,1732920388,55.949566
productcatalogservice,1732920408,55.949566
productcatalogservice,1732920428,59.691355
productcatalogservice,1732920448,59.691355
productcatalogservice,1732920468,59.691355
productcatalogservice,1732920488,63.614371
productcatalogservice,1732920508,63.614371
productcatalogservice,1732920528,63.614371
productcatalogservice,1732920548,64.784029
productcatalogservice,1732920568,64.784029
productcatalogservice,1732920588,64.784029
productcatalogservice,1732920608,65.701034
productcatalogservice,1732920628,65.701034
productcatalogservice,1732920648,65.701034
productcatalogservice,1732920668,66.051403
productcatalogservice,1732920688,66.051403
productcatalogservice,1732920708,66.051403
productcatalogservice,1732920728,67.427495
productcatalogservice,1732920748,67.427495
productcatalogservice,1732920768,67.427495
productcatalogservice,1732920788,72.197168
productcatalogservice,1732920808,72.197168
productcatalogservice,1732920828,72.197168
productcatalogservice,1732920848,75.355871
productcatalogservice,1732920868,75.355871
productcatalogservice,1732920888,75.355871
productcatalogservice,1732920908,75.821314
productcatalogservice,1732920928,75.821314
productcatalogservice,1732920948,75.821314
productcatalogservice,1732920968,75.821314
productcatalogservice,1732920988,78.880822
productcatalogservice,1732921008,78.880822
productcatalogservice,1732921028,83.898857
productcatalogservice,1732921048,83.898857
productcatalogservice,1732921068,83.898857
productcatalogservice,1732921088,86.307593
productcatalogservice,1732921108,86.307593
productcatalogservice,1732921128,86.307593
productcatalogservice,1732921148,88.079533
productcatalogservice,1732921168,88.079533
productcatalogservice,1732921188,88.079533
productcatalogservice,1732921208,89.083225
productcatalogservice,1732921228,89.083225
productcatalogservice,1732921248,89.083225
productcatalogservice,1732921268,90.041239
productcatalogservice,1732921288,90.041239
productcatalogservice,1732921308,90.041239
productcatalogservice,1732921328,91.001612
productcatalogservice,1732921348,91.001612
productcatalogservice,1732921368,91.001612
productcatalogservice,1732921388,91.001612
productcatalogservice,1732921408,92.168884
productcatalogservice,1732921428,92.168884
productcatalogservice,1732921448,92.950564
productcatalogservice,1732921468,92.950564
productcatalogservice,1732921488,92.950564
productcatalogservice,1732921508,93.934178
productcatalogservice,1732921528,93.934178
productcatalogservice,1732921548,93.934178
productcatalogservice,1732921568,94.781184
productcatalogservice,1732921588,94.781184
productcatalogservice,1732921608,94.781184
productcatalogservice,1732921628,95.594588
productcatalogservice,1732921648,95.594588
productcatalogservice,1732921668,95.594588
productcatalogservice,1732921688,96.435499
productcatalogservice,1732921708,96.435499
productcatalogservice,1732921728,96.435499
productcatalogservice,1732921748,97.479731
productcatalogservice,1732921768,97.479731
productcatalogservice,1732921788,97.479731
productcatalogservice,1732921808,98.152629
productcatalogservice,1732921828,98.152629
productcatalogservice,1732921848,98.152629
productcatalogservice,1732921868,98.152629
productcatalogservice,1732921888,99.066067
productcatalogservice,1732921908,99.066067
productcatalogservice,1732921928,99.695722
productcatalogservice,1732921948,99.695722
