pod,timestamp,value
frontend,1732914538,1.597329
frontend,1732914568,1.597329
frontend,1732914598,5.341803
frontend,1732914628,5.341803
frontend,1732914658,5.341803
frontend,1732914688,9.041412
frontend,1732914718,12.811571
frontend,1732914748,12.811571
frontend,1732914778,12.811571
frontend,1732914808,16.576896
frontend,1732914838,16.576896
frontend,1732914868,20.210583
frontend,1732914898,20.210583
frontend,1732914928,22.59036
frontend,1732914958,22.59036
frontend,1732914988,26.191414
frontend,1732915018,26.191414
frontend,1732915048,29.158334
frontend,1732915078,29.158334
frontend,1732915108,33.266868
frontend,1732915138,33.266868
frontend,1732915168,36.523938
frontend,1732915198,36.523938
frontend,1732915228,40.604976
frontend,1732915258,40.604976
frontend,1732915288,44.874345
frontend,1732915318,44.874345
frontend,1732915348,48.859584
frontend,1732915378,48.859584
frontend,1732915408,52.192544
frontend,1732915438,52.192544
frontend,1732915468,55.726025
frontend,1732915498,59.251445
frontend,1732915528,59.251445
frontend,1732915558,63.159201
frontend,1732915588,63.159201
frontend,1732915618,63.159201
frontend,1732915648,68.085878
frontend,1732915678,68.085878
frontend,1732915708,68.935409
frontend,1732915738,68.935409
frontend,1732915768,73.520544
frontend,1732915798,73.520544
frontend,1732915828,76.889877
frontend,1732915858,76.889877
frontend,1732915888,77.837404
frontend,1732915918,77.837404
frontend,1732915948,78.232518
frontend,1732915978,78.232518
frontend,1732916008,78.65143
frontend,1732916038,78.65143
frontend,1732916068,79.183094
frontend,1732916098,79.183094
frontend,1732916128,79.690756
frontend,1732916158,79.690756
frontend,1732916188,80.163548
frontend,1732916218,80.163548
frontend,1732916248,80.163548
frontend,1732916278,80.163548
frontend,1732916308,80.163548
frontend,1732916338,80.163548
frontend,1732916368,80.163548
frontend,1732916398,80.163548
frontend,1732916428,80.163548
frontend,1732916458,80.163548
productcatalogservice,1732919788,2.882478
productcatalogservice,1732919818,2.882478
productcatalogservice,1732919848,6.144241
productcatalogservice,1732919878,6.144241
productcatalogservice,1732919908,9.28398
productcatalogservice,1732919938,9.28398
productcatalogservice,1732919968,12.563452
productcatalogservice,1732919998,12.563452
productcatalogservice,1732920028,16.065916
productcatalogservice,1732920058,16.065916
productcatalogservice,1732920088,20.409414
productcatalogservice,1732920118,22.589859
productcatalogservice,1732920148,22.589859
productcatalogservice,1732920178,22.589859
productcatalogservice,1732920208,25.768835
productcatalogservice,1732920238,25.768835
productcatalogservice,1732920268,29.364256
productcatalogservice,1732920298,29.364256
productcatalogservice,1732920328,32.513764
productcatalogservice,1732920358,32.513764
productcatalogservice,1732920388,35.740762
productcatalogservice,1732920418,35.740762
productcatalogservice,1732920448,38.836684
productcatalogservice,1732920478,38.836684
productcatalogservice,1732920508,43.202873
productcatalogservice,1732920538,43.202873
productcatalogservice,1732920568,44.412257
productcatalogservice,1732920598,44.412257
productcatalogservice,1732920628,45.314743
productcatalogservice,1732920658,45.314743
productcatalogservice,1732920688,45.91671
productcatalogservice,1732920718,45.91671
productcatalogservice,1732920748,47.777731
productcatalogservice,1732920778,47.777731
productcatalogservice,1732920808,47.777731
productcatalogservice,1732920838,47.777731
productcatalogservice,1732920868,47.777731
productcatalogservice,1732920898,47.777731
productcatalogservice,1732920928,47.777731
productcatalogservice,1732920958,47.777731
productcatalogservice,1732920988,47.777731
productcatalogservice,1732921018,47.777731
frontend,1732914538,1.303614
frontend,1732914568,1.303614
frontend,1732914598,3.454111
frontend,1732914628,3.454111
frontend,1732914658,3.454111
frontend,1732914688,8.579723
frontend,1732914718,8.579723
frontend,1732914748,13.479533
frontend,1732914778,13.479533
frontend,1732914808,17.09703
frontend,1732914838,20.355977
frontend,1732914868,20.355977
frontend,1732914898,20.355977
frontend,1732914928,23.816854
frontend,1732914958,23.816854
frontend,1732914988,27.174849
